,Category,Source,Country,Year,value,iso3
413,Beverages,Total beverages 1/2/,Australia,2000,282.2,AUS
414,Beverages,Wine 3/,France,2000,897.3,FRA
415,Beverages,Wine 3/,Italy,2000,584.9,ITA
416,Beverages,Wine 3/,New Zealand,2000,17.5,NZL
417,Beverages,Wine 3/,Spain,2000,105.3,ESP
418,Beverages,Wine 3/,Australia,2000,281.3,AUS
419,Beverages,Wine 3/,Argentina,2000,32.5,ARG
420,Beverages,Wine 3/,Canada,2000,48.5,CAN
421,Beverages,Malt beer,Mexico,2000,756.4,MEX
422,Beverages,Malt beer,Ireland,2000,101.1,IRL
423,Beverages,Malt beer,Canada,2000,207.8,CAN
424,Beverages,Malt beer,Germany,2000,141.5,DEU
425,Beverages,Malt beer,Belgium,2000,8.6,BEL
426,Beverages,Malt beer,Italy,2000,7.1,ITA
427,Beverages,Nonalcoholic beverages 4/,Mexico,2000,131.7,MEX
428,Beverages,Nonalcoholic beverages 4/,Canada,2000,237.0,CAN
429,Beverages,Nonalcoholic beverages 4/,Italy,2000,35.6,ITA
430,Beverages,Nonalcoholic beverages 4/,Austria,2000,48.1,AUT
431,Beverages,Nonalcoholic beverages 4/,Switzerland,2000,0.4,CHE
432,Beverages,Nonalcoholic beverages 4/,France,2000,112.7,FRA
433,Beverages,Liquors and liqueurs 5/,Mexico,2000,374.8,MEX
434,Beverages,Liquors and liqueurs 5/,France,2000,584.0,FRA
435,Beverages,Liquors and liqueurs 5/,Canada,2000,383.1,CAN
436,Beverages,Liquors and liqueurs 5/,Ireland,2000,146.3,IRL
437,Beverages,Liquors and liqueurs 5/,Italy,2000,68.1,ITA
438,Beverages,Liquors and liqueurs 5/,Sweden,2000,211.8,SWE
439,Cocoa,Total cocoa and products 1/,Canada,2000,391.1,CAN
440,Cocoa,Total cocoa and products 1/,Mexico,2000,34.0,MEX
441,Cocoa,Total cocoa and products 1/,Ghana,2000,67.9,GHA
442,Cocoa,Total cocoa and products 1/,Malaysia,2000,43.5,MYS
443,Cocoa,Total cocoa and products 1/,Ecuador,2000,32.7,ECU
444,Cocoa,Cocoa beans,Ecuador,2000,10.7,ECU
445,Cocoa,Cocoa beans,Ghana,2000,55.5,GHA
446,Cocoa,Cocoa beans,Papua New Guinea,2000,8.4,PNG
447,Cocoa,Cocoa beans,Nigeria,2000,0.0,NGA
448,Cocoa,"Cocoa paste, butter, and powder",Indonesia,2000,43.9,IDN
449,Cocoa,"Cocoa paste, butter, and powder",Malaysia,2000,43.2,MYS
450,Cocoa,"Cocoa paste, butter, and powder",Ghana,2000,11.9,GHA
451,Cocoa,"Cocoa paste, butter, and powder",Ecuador,2000,21.7,ECU
452,Cocoa,"Cocoa paste, butter, and powder",Canada,2000,13.2,CAN
453,Cocoa,"Cocoa paste, butter, and powder",Spain,2000,1.9,ESP
454,Cocoa,Chocolate,Canada,2000,377.5,CAN
455,Cocoa,Chocolate,Mexico,2000,29.6,MEX
456,Cocoa,Chocolate,Belgium,2000,45.9,BEL
457,Cocoa,Chocolate,Germany,2000,37.5,DEU
458,Cocoa,Chocolate,Poland,2000,4.5,POL
459,Cocoa,Chocolate,Italy,2000,10.6,ITA
460,Cocoa,Chocolate,Switzerland,2000,19.1,CHE
461,Cocoa,Chocolate,Croatia,2000,0.9,HRV
462,Coffee,"Total coffee, tea, and spices",Colombia,2000,451.6,COL
463,Coffee,"Total coffee, tea, and spices",Brazil,2000,336.4,BRA
464,Coffee,"Total coffee, tea, and spices",Switzerland,2000,10.0,CHE
465,Coffee,"Total coffee, tea, and spices",Mexico,2000,501.3,MEX
466,Coffee,"Total coffee, tea, and spices",Canada,2000,176.4,CAN
467,Coffee,"Total coffee, tea, and spices",Guatemala,2000,306.9,GTM
468,Coffee,"Coffee beans, unroasted 1/",Brazil,2000,254.7,BRA
469,Coffee,"Coffee beans, unroasted 1/",Colombia,2000,436.0,COL
470,Coffee,"Coffee beans, unroasted 1/",Honduras,2000,97.4,HND
471,Coffee,"Coffee beans, unroasted 1/",Guatemala,2000,301.8,GTM
472,Coffee,"Coffee beans, unroasted 1/",Nicaragua,2000,58.9,NIC
473,Coffee,"Coffee, roasted and instant 2/",Switzerland,2000,0.7,CHE
474,Coffee,"Coffee, roasted and instant 2/",Canada,2000,85.0,CAN
475,Coffee,"Coffee, roasted and instant 2/",Italy,2000,16.8,ITA
476,Coffee,"Coffee, roasted and instant 2/",Colombia,2000,3.2,COL
477,Coffee,"Coffee, roasted and instant 2/",Mexico,2000,6.2,MEX
478,Coffee,Coffee extracts and preparations 3/,Mexico,2000,31.3,MEX
479,Coffee,Coffee extracts and preparations 3/,Colombia,2000,12.0,COL
480,Coffee,Coffee extracts and preparations 3/,Brazil,2000,35.1,BRA
481,Coffee,Coffee extracts and preparations 3/,India,2000,0.1,IND
482,Coffee,Tea and mate,Japan,2000,4.0,JPN
483,Coffee,Tea and mate,Canada,2000,46.0,CAN
484,Coffee,Tea and mate,India,2000,21.4,IND
485,Coffee,Spices,India,2000,91.7,IND
486,Coffee,Spices,Mexico,2000,29.8,MEX
487,Coffee,Spices,Spain,2000,17.5,ESP
488,Coffee,Spices,Peru,2000,1.4,PER
489,Coffee,Spices,Indonesia,2000,132.3,IDN
490,Dairy,Total dairy products 1/,Italy,2000,145.3,ITA
491,Dairy,Total dairy products 1/,Ireland,2000,34.9,IRL
492,Dairy,Total dairy products 1/,New Zealand,2000,156.8,NZL
493,Dairy,Total dairy products 1/,France,2000,71.9,FRA
494,Dairy,Total dairy products 1/,Canada,2000,52.6,CAN
495,Dairy,Total dairy products 1/,Mexico,2000,7.7,MEX
496,Dairy,Total dairy products 1/,Spain,2000,8.4,ESP
497,Dairy,"Cheese, fresh or processed",Italy,2000,145.3,ITA
498,Dairy,"Cheese, fresh or processed",France,2000,68.5,FRA
499,Dairy,"Cheese, fresh or processed",Spain,2000,7.0,ESP
500,Dairy,"Cheese, fresh or processed",Switzerland,2000,30.0,CHE
501,Dairy,"Cheese, fresh or processed",Ireland,2000,12.7,IRL
502,Dairy,"Yogurt, buttermilk, or whey",New Zealand,2000,68.1,NZL
503,Dairy,"Yogurt, buttermilk, or whey",Canada,2000,14.6,CAN
504,Dairy,"Yogurt, buttermilk, or whey",France,2000,2.6,FRA
505,Dairy,"Yogurt, buttermilk, or whey",Denmark,2000,2.4,DNK
506,Dairy,"Yogurt, buttermilk, or whey",Germany,2000,15.0,DEU
507,Dairy,"Yogurt, buttermilk, or whey",Mexico,2000,0.5,MEX
508,Dairy,"Yogurt, buttermilk, or whey",Chile,2000,0.0,CHL
509,Dairy,Milk and cream 2/,Mexico,2000,6.4,MEX
510,Dairy,Milk and cream 2/,Chile,2000,3.3,CHL
511,Dairy,Milk and cream 2/,Canada,2000,8.9,CAN
512,Dairy,Milk and cream 2/,New Zealand,2000,7.3,NZL
513,Dairy,Milk and cream 2/,Peru,2000,0.0,PER
514,Dairy,Butter or spreads,Ireland,2000,0.4,IRL
515,Dairy,Butter or spreads,New Zealand,2000,14.2,NZL
516,Dairy,Butter or spreads,Mexico,2000,0.0,MEX
517,Dairy,Butter or spreads,France,2000,0.8,FRA
518,Dairy,Butter or spreads,India,2000,0.2,IND
519,Dairy,Butter or spreads,Chile,2000,0.0,CHL
520,Fish,Total fish and shellfish 1/,Canada,2000,1910.7,CAN
521,Fish,Total fish and shellfish 1/,Chile,2000,499.2,CHL
522,Fish,Total fish and shellfish 1/,India,2000,283.6,IND
523,Fish,Total fish and shellfish 1/,Indonesia,2000,361.6,IDN
524,Fish,Total fish and shellfish 1/,Ecuador,2000,363.0,ECU
525,Fish,"Whole fish--fresh, chilled, or frozen 2/",Canada,2000,417.3,CAN
526,Fish,"Whole fish--fresh, chilled, or frozen 2/",Norway,2000,28.8,NOR
527,Fish,"Whole fish--fresh, chilled, or frozen 2/",Chile,2000,72.0,CHL
528,Fish,"Whole fish--fresh, chilled, or frozen 2/",Mexico,2000,52.6,MEX
529,Fish,Fish fillets and mince,Chile,2000,377.0,CHL
530,Fish,Fish fillets and mince,Norway,2000,81.2,NOR
531,Fish,Fish fillets and mince,Indonesia,2000,49.5,IDN
532,Fish,Fish fillets and mince,Canada,2000,298.3,CAN
533,Fish,"Shellfish, fresh or frozen 3/",Canada,2000,823.7,CAN
534,Fish,"Shellfish, fresh or frozen 3/",India,2000,251.1,IND
535,Fish,"Shellfish, fresh or frozen 3/",Ecuador,2000,195.0,ECU
536,Fish,"Shellfish, fresh or frozen 3/",Indonesia,2000,186.2,IDN
537,Fish,"Shellfish, fresh or frozen 3/",Argentina,2000,23.3,ARG
538,Fish,"Shellfish, fresh or frozen 3/",Mexico,2000,444.5,MEX
539,Fish,"Shellfish, fresh or frozen 3/",Japan,2000,43.4,JPN
540,Fish,Prepared fish and shellfish 4/,Thailand,2000,793.3,THA
541,Fish,Prepared fish and shellfish 4/,Indonesia,2000,99.4,IDN
542,Fish,Prepared fish and shellfish 4/,India,2000,14.4,IND
543,Fish,Prepared fish and shellfish 4/,Canada,2000,371.4,CAN
544,Fish,Prepared fish and shellfish 4/,Ecuador,2000,86.0,ECU
545,Fish,Prepared fish and shellfish 4/,Mexico,2000,28.4,MEX
546,Fruits,Total fruit and preparations 1/,Mexico,2000,800.6,MEX
547,Fruits,Total fruit and preparations 1/,Peru,2000,16.1,PER
548,Fruits,Total fruit and preparations 1/,Chile,2000,686.8,CHL
549,Fruits,Total fruit and preparations 1/,Guatemala,2000,249.9,GTM
550,Fruits,Total fruit and preparations 1/,Costa Rica,2000,545.8,CRI
551,Fruits,Total fruit and preparations 1/,Canada,2000,174.4,CAN
552,Fruits,Total fruit and preparations 1/,Brazil,2000,159.3,BRA
553,Fruits,Total fruit and preparations 1/,Ecuador,2000,280.6,ECU
554,Fruits,Total fruit and preparations 1/,Thailand,2000,143.3,THA
555,Fruits,Fresh or chilled fruit 2/,Mexico,2000,607.6,MEX
556,Fruits,Fresh or chilled fruit 2/,Peru,2000,14.3,PER
557,Fruits,Fresh or chilled fruit 2/,Chile,2000,606.1,CHL
558,Fruits,Fresh or chilled fruit 2/,Guatemala,2000,245.8,GTM
559,Fruits,Fresh or chilled fruit 2/,Costa Rica,2000,478.5,CRI
560,Fruits,Fresh or chilled fruit 2/,Ecuador,2000,263.8,ECU
561,Fruits,Fresh or chilled fruit 2/,Honduras,2000,108.5,HND
562,Fruits,Fresh or chilled fruit 2/,Colombia,2000,220.0,COL
563,Fruits,Fresh or chilled fruit 2/,Canada,2000,71.5,CAN
564,Fruits,Fresh or chilled fruit 2/,South Africa,2000,31.1,ZAF
565,Fruits,Bananas and plantains,Guatemala,2000,185.5,GTM
566,Fruits,Bananas and plantains,Ecuador,2000,249.5,ECU
567,Fruits,Bananas and plantains,Costa Rica,2000,326.4,CRI
568,Fruits,Bananas and plantains,Colombia,2000,219.8,COL
569,Fruits,Bananas and plantains,Honduras,2000,76.1,HND
570,Fruits,Bananas and plantains,Mexico,2000,23.9,MEX
571,Fruits,Frozen fruit,Mexico,2000,35.3,MEX
572,Fruits,Frozen fruit,Canada,2000,42.4,CAN
573,Fruits,Frozen fruit,Chile,2000,11.7,CHL
574,Fruits,Frozen fruit,Peru,2000,0.3,PER
575,Fruits,Frozen fruit,Guatemala,2000,2.4,GTM
576,Fruits,Frozen fruit,Costa Rica,2000,5.9,CRI
577,Fruits,"Dried, prepared or preserved fruit 3/",Mexico,2000,82.6,MEX
578,Fruits,"Dried, prepared or preserved fruit 3/",Canada,2000,38.7,CAN
579,Fruits,"Dried, prepared or preserved fruit 3/",Thailand,2000,107.5,THA
580,Fruits,"Dried, prepared or preserved fruit 3/",Chile,2000,7.0,CHL
581,Fruits,Fruit juices 4/,Brazil,2000,134.1,BRA
582,Fruits,Fruit juices 4/,Mexico,2000,75.1,MEX
583,Fruits,Fruit juices 4/,Turkey,2000,9.6,TUR
584,Fruits,Fruit juices 4/,Thailand,2000,19.7,THA
585,Fruits,Fruit juices 4/,Canada,2000,21.9,CAN
586,Fruits,Fruit juices 4/,Argentina,2000,120.4,ARG
587,Grains,Total grains and products 1/,Canada,2000,1484.7,CAN
588,Grains,Total grains and products 1/,Mexico,2000,169.7,MEX
589,Grains,Total grains and products 1/,Italy,2000,173.3,ITA
590,Grains,Total grains and products 1/,Thailand,2000,154.4,THA
591,Grains,Total grains and products 1/,India,2000,47.5,IND
592,Grains,Total grains and products 1/,Germany,2000,65.3,DEU
593,Grains,Total grains and products 1/,France,2000,51.5,FRA
594,Grains,Total grains and products 1/,Australia,2000,40.2,AUS
595,Grains,Bulk grains 2/,Canada,2000,452.4,CAN
596,Grains,Bulk grains 2/,Thailand,2000,121.5,THA
597,Grains,Bulk grains 2/,India,2000,42.4,IND
598,Grains,Bulk grains 2/,Germany,2000,0.1,DEU
599,Grains,Bulk grains 2/,Poland,2000,0.2,POL
600,Grains,Bulk grains 2/,Argentina,2000,0.0,ARG
601,Grains,Bulk grains 2/,Brazil,2000,0.0,BRA
602,Grains,Wheat and products,Canada,2000,299.7,CAN
603,Grains,Wheat and products,Australia,2000,37.1,AUS
604,Grains,Wheat and products,Poland,2000,7.8,POL
605,Grains,Wheat and products,Germany,2000,2.7,DEU
606,Grains,Rice and products,Thailand,2000,123.7,THA
607,Grains,Rice and products,India,2000,42.5,IND
608,Grains,Rice and products,Pakistan,2000,9.3,PAK
609,Grains,Milled grain products 3/,Canada,2000,152.8,CAN
610,Grains,Milled grain products 3/,Australia,2000,37.5,AUS
611,Grains,Milled grain products 3/,Mexico,2000,4.9,MEX
612,Grains,Milled grain products 3/,Germany,2000,13.1,DEU
613,Grains,Milled grain products 3/,Turkey,2000,0.0,TUR
614,Grains,Milled grain products 3/,Thailand,2000,8.3,THA
615,Grains,Cereal and bakery foods 4/5/,Canada,2000,879.6,CAN
616,Grains,Cereal and bakery foods 4/5/,Mexico,2000,160.0,MEX
617,Grains,Cereal and bakery foods 4/5/,Italy,2000,168.7,ITA
618,Grains,Cereal and bakery foods 4/5/,France,2000,42.1,FRA
619,Grains,Cereal and bakery foods 4/5/,Thailand,2000,24.6,THA
620,Grains,Cereal and bakery foods 4/5/,Germany,2000,52.1,DEU
621,Meats,"Total red meats, fresh and frozen 1/",Canada,2000,1558.7,CAN
622,Meats,"Total red meats, fresh and frozen 1/",Australia,2000,820.3,AUS
623,Meats,"Total red meats, fresh and frozen 1/",Mexico,2000,11.8,MEX
624,Meats,"Total red meats, fresh and frozen 1/",New Zealand,2000,515.6,NZL
625,Meats,"Total red meats, fresh and frozen 1/",Brazil,2000,0.0,BRA
626,Meats,"Total red meats, fresh and frozen 1/",Uruguay,2000,46.7,URY
627,Meats,"Total red meats, fresh and frozen 1/",Nicaragua,2000,22.0,NIC
628,Meats,Fresh or chilled red meats 2/,Canada,2000,1405.8,CAN
629,Meats,Fresh or chilled red meats 2/,Mexico,2000,7.8,MEX
630,Meats,Fresh or chilled red meats 2/,Australia,2000,38.5,AUS
631,Meats,Fresh or chilled red meats 2/,Nicaragua,2000,6.2,NIC
632,Meats,Fresh or chilled red meats 2/,New Zealand,2000,12.9,NZL
633,Meats,Fresh or chilled red meats 2/,Argentina,2000,15.0,ARG
634,Meats,Frozen red meats and parts,Australia,2000,657.4,AUS
635,Meats,Frozen red meats and parts,New Zealand,2000,421.6,NZL
636,Meats,Frozen red meats and parts,Brazil,2000,0.0,BRA
637,Meats,Frozen red meats and parts,Canada,2000,152.7,CAN
638,Meats,Frozen red meats and parts,Mexico,2000,4.0,MEX
639,Meats,Frozen red meats and parts,Uruguay,2000,33.4,URY
640,Meats,Fowl and other meats,Chile,2000,0.0,CHL
641,Meats,Fowl and other meats,Canada,2000,24.1,CAN
642,Meats,Fowl and other meats,New Zealand,2000,10.8,NZL
643,Meats,Prepared meats 2/,Canada,2000,221.4,CAN
644,Meats,Prepared meats 2/,Brazil,2000,93.7,BRA
645,Meats,Prepared meats 2/,Italy,2000,20.1,ITA
646,Meats,Prepared meats 2/,Mexico,2000,8.1,MEX
647,Meats,Prepared meats 2/,Uruguay,2000,5.0,URY
648,Meats,Prepared meats 2/,Poland,2000,31.1,POL
649,Meats,Prepared meats 2/,Spain,2000,2.7,ESP
650,Meats,Prepared meats 2/,New Zealand,2000,3.4,NZL
651,Nuts,Total nuts 1/,Mexico,2000,87.7,MEX
652,Nuts,Total nuts 1/,Canada,2000,26.8,CAN
653,Nuts,Total nuts 1/,Thailand,2000,7.9,THA
654,Nuts,Total nuts 1/,South Africa,2000,10.5,ZAF
655,Nuts,Total nuts 1/,India,2000,249.4,IND
656,Nuts,Total nuts 1/,Brazil,2000,150.8,BRA
657,Nuts,Tree nuts 2/,Mexico,2000,79.7,MEX
658,Nuts,Tree nuts 2/,South Africa,2000,7.8,ZAF
659,Nuts,Tree nuts 2/,Brazil,2000,141.2,BRA
660,Nuts,Tree nuts 2/,Thailand,2000,1.9,THA
661,Nuts,Tree nuts 2/,Kenya,2000,0.2,KEN
662,Nuts,Cashew nuts,Brazil,2000,125.9,BRA
663,Nuts,Cashew nuts,Thailand,2000,0.2,THA
664,Nuts,Cashew nuts,Nigeria,2000,0.2,NGA
665,Nuts,Cashew nuts,India,2000,241.4,IND
666,Nuts,Cashew nuts,Benin,2000,0.0,BEN
667,Nuts,Prepared tree nuts 3/,Thailand,2000,5.9,THA
668,Nuts,Prepared tree nuts 3/,Canada,2000,2.8,CAN
669,Nuts,Prepared tree nuts 3/,Mexico,2000,0.1,MEX
670,Nuts,Prepared tree nuts 3/,India,2000,6.8,IND
671,Nuts,Prepared tree nuts 3/,Turkey,2000,1.8,TUR
672,Nuts,Prepared tree nuts 3/,Israel,2000,0.7,ISR
673,Nuts,Ground nuts,Mexico,2000,7.9,MEX
674,Nuts,Ground nuts,Canada,2000,23.4,CAN
675,Nuts,Ground nuts,Argentina,2000,36.8,ARG
676,Nuts,Ground nuts,India,2000,0.9,IND
677,Nuts,Ground nuts,Paraguay,2000,0.0,PRY
678,Other,"Sauces, soups, prepared foods 1/2/",Singapore,2000,3.0,SGP
679,Other,"Sauces, soups, prepared foods 1/2/",Canada,2000,332.3,CAN
680,Other,"Sauces, soups, prepared foods 1/2/",Italy,2000,91.9,ITA
681,Other,"Sauces, soups, prepared foods 1/2/",Mexico,2000,64.6,MEX
682,Other,"Sauces, soups, prepared foods 1/2/",Thailand,2000,45.1,THA
683,Other,"Sauces, soups, prepared foods 1/2/",Germany,2000,28.3,DEU
684,Other,Essential oils 3/,Ireland,2000,1.8,IRL
685,Other,Essential oils 3/,Brazil,2000,24.8,BRA
686,Other,Essential oils 3/,Mexico,2000,18.3,MEX
687,Other,Essential oils 3/,India,2000,32.5,IND
688,Other,Essential oils 3/,France,2000,46.9,FRA
689,Other,Essential oils 3/,Canada,2000,21.7,CAN
690,Other,Essential oils 3/,Italy,2000,9.2,ITA
691,Other,Animal and other fats 4/,Canada,2000,78.7,CAN
692,Other,Animal and other fats 4/,Australia,2000,0.0,AUS
693,Other,Animal and other fats 4/,Brazil,2000,3.4,BRA
694,Other,Animal and other fats 4/,Mexico,2000,0.3,MEX
695,Other,Animal and other fats 4/,Uruguay,2000,0.0,URY
696,Other,Animal and other fats 4/,Argentina,2000,0.0,ARG
697,Other,Animal and other fats 4/,Norway,2000,10.3,NOR
698,Other,Other edible products 5/6/,India,2000,102.6,IND
699,Other,Other edible products 5/6/,Canada,2000,48.2,CAN
700,Other,Other edible products 5/6/,Mexico,2000,44.4,MEX
701,Other,Other edible products 5/6/,France,2000,53.8,FRA
702,Other,Other edible products 5/6/,Spain,2000,23.7,ESP
703,Other,Other edible products 5/6/,Italy,2000,21.8,ITA
704,Other,Other edible products 5/6/,Germany,2000,43.7,DEU
705,Sweets,Total sweeteners and candy 1/,Mexico,2000,174.9,MEX
706,Sweets,Total sweeteners and candy 1/,Canada,2000,311.2,CAN
707,Sweets,Total sweeteners and candy 1/,Brazil,2000,90.2,BRA
708,Sweets,Total sweeteners and candy 1/,Germany,2000,32.2,DEU
709,Sweets,Total sweeteners and candy 1/,Turkey,2000,1.9,TUR
710,Sweets,Total sweeteners and candy 1/,Guatemala,2000,44.5,GTM
711,Sweets,Total sweeteners and candy 1/,Colombia,2000,54.0,COL
712,Sweets,Total sweeteners and candy 1/,Argentina,2000,81.4,ARG
713,Sweets,"Sugar, cane and beet 2/",Mexico,2000,30.4,MEX
714,Sweets,"Sugar, cane and beet 2/",Brazil,2000,59.7,BRA
715,Sweets,"Sugar, cane and beet 2/",Guatemala,2000,42.4,GTM
716,Sweets,"Sugar, cane and beet 2/",El Salvador,2000,16.8,SLV
717,Sweets,"Sugar, cane and beet 2/",Colombia,2000,29.3,COL
718,Sweets,"Sugar, cane and beet 2/",Australia,2000,36.6,AUS
719,Sweets,Other sweeteners and syrups 3/,Canada,2000,115.1,CAN
720,Sweets,Other sweeteners and syrups 3/,Mexico,2000,11.4,MEX
721,Sweets,Other sweeteners and syrups 3/,India,2000,0.0,IND
722,Sweets,Other sweeteners and syrups 3/,Argentina,2000,43.0,ARG
723,Sweets,Other sweeteners and syrups 3/,Brazil,2000,13.8,BRA
724,Sweets,Other sweeteners and syrups 3/,New Zealand,2000,0.3,NZL
725,Sweets,Confections 4/,Mexico,2000,133.0,MEX
726,Sweets,Confections 4/,Canada,2000,180.7,CAN
727,Sweets,Confections 4/,Germany,2000,31.6,DEU
728,Sweets,Confections 4/,Turkey,2000,1.4,TUR
729,Sweets,Confections 4/,Spain,2000,32.9,ESP
730,Sweets,Confections 4/,Switzerland,2000,14.3,CHE
731,Sweets,Confections 4/,Thailand,2000,22.5,THA
732,Vegetables,Total vegetables and preparations 1/,Mexico,2000,1696.1,MEX
733,Vegetables,Total vegetables and preparations 1/,Canada,2000,944.6,CAN
734,Vegetables,Total vegetables and preparations 1/,Peru,2000,63.1,PER
735,Vegetables,Total vegetables and preparations 1/,Spain,2000,254.6,ESP
736,Vegetables,Total vegetables and preparations 1/,Guatemala,2000,43.7,GTM
737,Vegetables,Total vegetables and preparations 1/,Belgium,2000,11.8,BEL
738,Vegetables,Fresh vegetables 2/,Mexico,2000,1407.6,MEX
739,Vegetables,Fresh vegetables 2/,Canada,2000,411.1,CAN
740,Vegetables,Fresh vegetables 2/,Peru,2000,50.1,PER
741,Vegetables,Fresh vegetables 2/,Guatemala,2000,8.8,GTM
742,Vegetables,Fresh vegetables 2/,Costa Rica,2000,45.1,CRI
743,Vegetables,Frozen vegetables,Mexico,2000,149.4,MEX
744,Vegetables,Frozen vegetables,Canada,2000,51.1,CAN
745,Vegetables,Frozen vegetables,Guatemala,2000,29.7,GTM
746,Vegetables,Frozen vegetables,Ecuador,2000,2.7,ECU
747,Vegetables,Frozen vegetables,Belgium,2000,3.6,BEL
748,Vegetables,Dried vegetables 3/,Canada,2000,35.6,CAN
749,Vegetables,Dried vegetables 3/,India,2000,36.8,IND
750,Vegetables,Dried vegetables 3/,Mexico,2000,20.4,MEX
751,Vegetables,Dried vegetables 3/,Nicaragua,2000,0.1,NIC
752,Vegetables,Prepared or preserved vegetables 4/,Canada,2000,448.2,CAN
753,Vegetables,Prepared or preserved vegetables 4/,Mexico,2000,118.8,MEX
754,Vegetables,Prepared or preserved vegetables 4/,Spain,2000,218.5,ESP
755,Vegetables,Prepared or preserved vegetables 4/,Belgium,2000,2.2,BEL
756,Vegetables,Prepared or preserved vegetables 4/,Peru,2000,5.1,PER
757,VegOils,Total vegetable oils 1/,Canada,2000,213.5,CAN
758,VegOils,Total vegetable oils 1/,Indonesia,2000,92.9,IDN
759,VegOils,Total vegetable oils 1/,Spain,2000,63.7,ESP
760,VegOils,Total vegetable oils 1/,Italy,2000,312.6,ITA
761,VegOils,Total vegetable oils 1/,Mexico,2000,15.9,MEX
762,VegOils,Total vegetable oils 1/,Turkey,2000,13.0,TUR
763,VegOils,Crude vegetable oils,Canada,2000,2.8,CAN
764,VegOils,Crude vegetable oils,Argentina,2000,11.1,ARG
765,VegOils,Crude vegetable oils,Mexico,2000,8.6,MEX
766,VegOils,Crude vegetable oils,Indonesia,2000,53.5,IDN
767,VegOils,Crude vegetable oils,Spain,2000,0.0,ESP
768,VegOils,Refined vegetable oils 2/,Canada,2000,158.2,CAN
769,VegOils,Refined vegetable oils 2/,Indonesia,2000,39.4,IDN
770,VegOils,Refined vegetable oils 2/,Italy,2000,312.6,ITA
771,VegOils,Refined vegetable oils 2/,Spain,2000,63.7,ESP
772,VegOils,Refined vegetable oils 2/,Mexico,2000,7.3,MEX
773,VegOils,Refined vegetable oils 2/,Turkey,2000,13.0,TUR
774,VegOils,Olive oil,Italy,2000,310.5,ITA
775,VegOils,Olive oil,Spain,2000,63.2,ESP
776,VegOils,Olive oil,Tunisia,2000,9.5,TUN
777,VegOils,Olive oil,Turkey,2000,11.0,TUR
778,VegOils,Olive oil,Greece,2000,10.2,GRC
779,VegOils,Tropical oils 3/,Indonesia,2000,92.8,IDN
780,VegOils,Tropical oils 3/,Malaysia,2000,120.0,MYS
781,VegOils,Tropical oils 3/,Colombia,2000,0.4,COL
782,VegOils,Tropical oils 3/,Sri Lanka,2000,0.1,LKA
783,VegOils,Tropical oils 3/,Mexico,2000,0.0,MEX
784,VegOils,Oilseeds 4/,Canada,2000,110.7,CAN
785,VegOils,Oilseeds 4/,Brazil,2000,0.8,BRA
786,VegOils,Oilseeds 4/,Argentina,2000,4.8,ARG
787,VegOils,Oilseeds 4/,Chile,2000,2.9,CHL
788,VegOils,Oilseeds 4/,India,2000,22.5,IND
789,VegOils,Oilseeds 4/,Bulgaria,2000,0.0,BGR
790,Animals,Total live animals 1/,Canada,2001,1343.5,CAN
791,Animals,Total live animals 1/,Mexico,2001,407.9,MEX
792,Animals,"Bovine animals, live",Canada,2001,966.9,CAN
793,Animals,"Bovine animals, live",Mexico,2001,407.9,MEX
794,Animals,"Swine, live",Canada,2001,344.3,CAN
795,Animals,"Sheep and goats, live",Canada,2001,8.4,CAN
796,Animals,Live poultry 2/,Canada,2001,24.0,CAN
797,Animals,Bird eggs 3/,Canada,2001,11.6,CAN
798,Animals,Bird eggs 3/,China,2001,3.4,CHN
799,Animals,Bird eggs 3/,Thailand,2001,0.6,THA
800,Animals,Bird eggs 3/,Turkey,2001,0.0,TUR
801,Beverages,Total beverages 1/2/,Mexico,2001,1035.9,MEX
802,Beverages,Total beverages 1/2/,Italy,2001,668.8,ITA
